"URI","Label","Definition","Notation","Status","AcceptedDate"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_P854232","Other master's or equivalent level tertiary education services","","CPA_P854232","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_P85424","Doctoral or equivalent level tertiary education services","","CPA_P85424","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_P854241","On-line doctoral or equivalent level tertiary education services","","CPA_P854241","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_P854242","Other doctoral or equivalent level tertiary education services","","CPA_P854242","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_P855","Other education services","","CPA_P855","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_P8551","Sports and recreation education services","","CPA_P8551","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_P85511","Sports and recreation education services","","CPA_P85511","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_P855110","Sports and recreation education services","","CPA_P855110","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_P8552","Cultural education services","","CPA_P8552","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_P85521","Cultural education services","","CPA_P85521","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_P855211","Dancing schools and dance instructors services","","CPA_P855211","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_P855212","Music schools and music instructors services","","CPA_P855212","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_P855213","Fine arts schools and arts instruction services","","CPA_P855213","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_P855219","Other cultural education services","","CPA_P855219","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_P8553","Driving school services","","CPA_P8553","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_P85531","Driving school services","","CPA_P85531","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_P855311","Car driving school services","","CPA_P855311","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_P855312","Flying and sailing school services","","CPA_P855312","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_P8559","Other education services n.e.c.","","CPA_P8559","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_P85591","Other education services n.e.c.","","CPA_P85591","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_P855911","Language school services","","CPA_P855911","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_P855912","IT school services","","CPA_P855912","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_P855913","Vocational education services n.e.c.","","CPA_P855913","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_P855914","Home school support courses","","CPA_P855914","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_P855919","Education services n.e.c.","","CPA_P855919","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_P856","Educational support services","","CPA_P856","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_P8560","Educational support services","","CPA_P8560","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_P85601","Educational support services","","CPA_P85601","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_P856010","Educational support services","","CPA_P856010","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q","Human health and social work services","","CPA_Q","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q86","Human health services","","CPA_Q86","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q861","Hospital services","","CPA_Q861","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q8610","Hospital services","","CPA_Q8610","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q86101","Hospital services","","CPA_Q86101","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q861011","Hospital surgical services","","CPA_Q861011","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q861012","Hospital gynaecological and obstetrical services","","CPA_Q861012","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q861013","Hospital rehabilitation services","","CPA_Q861013","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q861014","Hospital psychiatric services","","CPA_Q861014","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q861015","Other hospital services provided by medical doctors","","CPA_Q861015","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q861019","Other hospital services","","CPA_Q861019","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q862","Medical and dental practice services","","CPA_Q862","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q8621","General medical practice services","","CPA_Q8621","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q86211","General medical practice services","","CPA_Q86211","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q862110","General medical practice services","","CPA_Q862110","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q8622","Specialist medical practice services","","CPA_Q8622","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q86221","Specialist medical practice services","","CPA_Q86221","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q862211","Analysis and interpretation services of medical images","","CPA_Q862211","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q862219","Other specialist medical practice services","","CPA_Q862219","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q8623","Dental practice services","","CPA_Q8623","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q86231","Dental practice services","","CPA_Q86231","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q862311","Orthodontic services","","CPA_Q862311","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q862319","Other dental practice services","","CPA_Q862319","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q869","Other human health services","","CPA_Q869","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q8690","Other human health services","","CPA_Q8690","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q86901","Other human health services","","CPA_Q86901","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q869011","Pregnancy related services","","CPA_Q869011","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q869012","Nursing services","","CPA_Q869012","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q869013","Physiotherapeutic services","","CPA_Q869013","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q869014","Ambulance services","","CPA_Q869014","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q869015","Medical laboratory services","","CPA_Q869015","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q869016","Blood, sperm and transplant organ bank services","","CPA_Q869016","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q869017","Diagnostic imaging services without interpretation","","CPA_Q869017","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q869018","Mental health services","","CPA_Q869018","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q869019","Other human health services n.e.c.","","CPA_Q869019","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q87","Residential care services","","CPA_Q87","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q871","Residential nursing care services","","CPA_Q871","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q8710","Residential nursing care services","","CPA_Q8710","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q87101","Residential nursing care services","","CPA_Q87101","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q871010","Residential nursing care services","","CPA_Q871010","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q872","Residential care services for mental retardation, mental health and substance abuse","","CPA_Q872","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q8720","Residential care services for mental retardation, mental health and substance abuse","","CPA_Q8720","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q87201","Residential care services for mental retardation, mental health and substance abuse","","CPA_Q87201","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q872011","Residential care services for children suffering from mental retardation, mental health illnesses and substance abuse","","CPA_Q872011","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q872012","Residential care services for adults suffering from mental retardation, mental health illnesses and substance abuse","","CPA_Q872012","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q873","Residential care services for the elderly and disabled","","CPA_Q873","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q8730","Residential care services for the elderly and disabled","","CPA_Q8730","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q87301","Residential care services for the elderly and disabled","","CPA_Q87301","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q873011","Welfare services delivered through residential institutions to elderly persons","","CPA_Q873011","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q873012","Welfare services delivered through residential institutions to disabled children and young people","","CPA_Q873012","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q873013","Welfare services delivered through residential institutions to disabled adults","","CPA_Q873013","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q879","Other residential care services","","CPA_Q879","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q8790","Other residential care services","","CPA_Q8790","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q87901","Other residential care services","","CPA_Q87901","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q879011","Other social work services with accommodation for children and young people","","CPA_Q879011","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q879012","Social work services with accommodation for mistreated women","","CPA_Q879012","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q879013","Other social work services with accommodation for adults","","CPA_Q879013","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q88","Social work services without accommodation","","CPA_Q88","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q881","Social work services without accommodation for the elderly and disabled","","CPA_Q881","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q8810","Social work services without accommodation for the elderly and disabled","","CPA_Q8810","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q88101","Social work services without accommodation for the elderly and disabled","","CPA_Q88101","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q881011","Visiting and assistance services for the elderly","","CPA_Q881011","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q881012","Day-care centre services for the elderly","","CPA_Q881012","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q881013","Vocational rehabilitation services for persons with disabilities","","CPA_Q881013","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q881014","Visiting and assistance services for persons with disabilities","","CPA_Q881014","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q881015","Day-care centre services for disabled adults","","CPA_Q881015","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q889","Other social work services without accommodation","","CPA_Q889","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q8891","Child day-care services","","CPA_Q8891","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q88911","Child day-care services","","CPA_Q88911","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q889111","Child day-care services excluding day-care services for the disabled","","CPA_Q889111","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q889112","Day-care services for disabled children and young people","","CPA_Q889112","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q889113","Baby-sitting services","","CPA_Q889113","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q8899","Other social work services without accommodation n.e.c.","","CPA_Q8899","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q88991","Other social work services without accommodation n.e.c.","","CPA_Q88991","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q889911","Guidance and counselling services n.e.c. related to children","","CPA_Q889911","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q889912","Welfare services without accommodation","","CPA_Q889912","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q889913","Vocational rehabilitation services for the unemployed","","CPA_Q889913","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_Q889919","Other social services without accommodation n.e.c.","","CPA_Q889919","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R","Arts, entertainment and recreation services","","CPA_R","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R90","Creative, arts and entertainment services","","CPA_R90","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R900","Creative, arts and entertainment services","","CPA_R900","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R9001","Services of performing artists","","CPA_R9001","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R90011","Services of performing artists","","CPA_R90011","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R900110","Services of performing artists","","CPA_R900110","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R9002","Support services to performing arts","","CPA_R9002","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R90021","Support services to performing arts","","CPA_R90021","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R900211","Performing arts event production and presentation services","","CPA_R900211","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R900212","Performing arts event promotion and organisation services","","CPA_R900212","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R900219","Other performing arts support services","","CPA_R900219","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R9003","Artistic creation","","CPA_R9003","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R90031","Artistic creation","","CPA_R90031","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R900311","Services provided by authors, composers, sculptors and other artists, except performing artists","","CPA_R900311","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R900312","Original works of authors, composers and other artists, except performing artists, painters, graphical artists and sculptors","","CPA_R900312","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R900313","Original works of painters, graphical artists and sculptors","","CPA_R900313","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R9004","Arts facility operation services","","CPA_R9004","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R90041","Arts facility operation services","","CPA_R90041","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R900410","Arts facility operation services","","CPA_R900410","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R91","Library, archive, museum and other cultural services","","CPA_R91","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R910","Library, archive, museum and other cultural services","","CPA_R910","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R9101","Library and archive services","","CPA_R9101","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R91011","Library and archive services","","CPA_R91011","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R910111","Library services","","CPA_R910111","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R910112","Archive services","","CPA_R910112","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R9102","Museum services","","CPA_R9102","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R91021","Museum operation services","","CPA_R91021","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R910210","Museum operation services","","CPA_R910210","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R91022","Museum collections","","CPA_R91022","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R910220","Museum collections","","CPA_R910220","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R9103","Operation services of historical sites and buildings and similar visitor attractions","","CPA_R9103","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R91031","Operation services of historical sites and buildings and similar visitor attractions","","CPA_R91031","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R910310","Operation services of historical sites and buildings and similar visitor attractions","","CPA_R910310","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R9104","Botanical and zoological garden services and nature reserve services","","CPA_R9104","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R91041","Botanical and zoological garden services and nature reserve services","","CPA_R91041","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R910411","Botanical and zoological garden services","","CPA_R910411","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R910412","Nature reserves services, including wildlife preservation services","","CPA_R910412","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R92","Gambling and betting services","","CPA_R92","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R920","Gambling and betting services","","CPA_R920","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R9200","Gambling and betting services","","CPA_R9200","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R92001","Gambling services","","CPA_R92001","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R920011","Gambling table services","","CPA_R920011","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R920012","Gambling machine services","","CPA_R920012","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R920013","Lotteries, numerical games and bingo services","","CPA_R920013","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R920014","On-line gambling services","","CPA_R920014","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R920019","Other gambling services","","CPA_R920019","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R92002","Betting services","","CPA_R92002","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R920021","On-line betting services","","CPA_R920021","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R920029","Other betting services","","CPA_R920029","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R93","Sporting services and amusement and recreation services","","CPA_R93","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R931","Sporting services","","CPA_R931","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R9311","Sports facility operation services","","CPA_R9311","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R93111","Sports facility operation services","","CPA_R93111","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R931110","Sports facility operation services","","CPA_R931110","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R9312","Services of sport clubs","","CPA_R9312","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R93121","Services of sport clubs","","CPA_R93121","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R931210","Services of sport clubs","","CPA_R931210","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R9313","Services of fitness facilities","","CPA_R9313","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R93131","Services of fitness facilities","","CPA_R93131","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R931310","Services of fitness facilities","","CPA_R931310","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R9319","Other sporting services","","CPA_R9319","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R93191","Other sporting services","","CPA_R93191","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R931911","Sports and recreational sports event promotion services","","CPA_R931911","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R931912","Services of athletes","","CPA_R931912","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R931913","Support services related to sports and recreation","","CPA_R931913","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R931919","Other sports and recreational sports services","","CPA_R931919","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R932","Amusement and recreation services","","CPA_R932","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R9321","Amusement park and theme park services","","CPA_R9321","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R93211","Amusement park and theme park services","","CPA_R93211","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R932110","Amusement park and theme park services","","CPA_R932110","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R9329","Other amusement and recreation services","","CPA_R9329","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R93291","Other recreational services n.e.c.","","CPA_R93291","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R932911","Recreation parks and beach services","","CPA_R932911","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R932919","Miscellaneous recreational services n.e.c.","","CPA_R932919","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R93292","Other entertainment services n.e.c.","","CPA_R93292","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R932921","Firework and light and sound shows services","","CPA_R932921","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R932922","Coin-operated games machine services","","CPA_R932922","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_R932929","Entertainment services n.e.c.","","CPA_R932929","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_S","Other services","","CPA_S","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_S94","Services furnished by membership organisations","","CPA_S94","valid","2018-03-23"
"http://dd.eionet.europa.eu/vocabulary/eurostat/cpa2_1/CPA_S941","Services furnished by business, employers and professional membership organisations","","CPA_S941","valid","2018-03-23"
